SearchBayesianSkopt: Config 21 is suboptimal. Config: {'UserKNNCF_weight': 0.25573010374339317, 'Hybrid_weight': 0.3391858226771} - results: PRECISION: 0.0391274, PRECISION_RECALL_MIN_DEN: 0.0911315, RECALL: 0.0893287, MAP: 0.0186500, MAP_MIN_DEN: 0.0428079, MRR: 0.1405171, NDCG: 0.0783011, F1: 0.0544186, HIT_RATE: 0.2910188, ARHR_ALL_HITS: 0.1613531, NOVELTY: 0.0037468, AVERAGE_POPULARITY: 0.2036072, DIVERSITY_MEAN_INTER_LIST: 0.9391974, DIVERSITY_HERFINDAHL: 0.9939173, COVERAGE_ITEM: 0.1621854, COVERAGE_ITEM_HIT: 0.0415475, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2711091, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0164511, SHANNON_ENTROPY: 8.8236213, RATIO_DIVERSITY_HERFINDAHL: 0.9942451, RATIO_DIVERSITY_GINI: 0.0368410, RATIO_SHANNON_ENTROPY: 0.6538161, RATIO_AVERAGE_POPULARITY: 4.0106444, RATIO_NOVELTY: 0.2310219, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'UserKNNCF_weight': 0.44115245958402083, 'Hybrid_weight': 0.017166767923007534} - results: PRECISION: 0.0344550, PRECISION_RECALL_MIN_DEN: 0.0814733, RECALL: 0.0799352, MAP: 0.0160506, MAP_MIN_DEN: 0.0374912, MRR: 0.1254416, NDCG: 0.0693171, F1: 0.0481539, HIT_RATE: 0.2663933, ARHR_ALL_HITS: 0.1415094, NOVELTY: 0.0035203, AVERAGE_POPULARITY: 0.2673509, DIVERSITY_MEAN_INTER_LIST: 0.8828197, DIVERSITY_HERFINDAHL: 0.9882797, COVERAGE_ITEM: 0.0778747, COVERAGE_ITEM_HIT: 0.0266733, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2481683, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0067343, SHANNON_ENTROPY: 7.6674306, RATIO_DIVERSITY_HERFINDAHL: 0.9886056, RATIO_DIVERSITY_GINI: 0.0150809, RATIO_SHANNON_ENTROPY: 0.5681442, RATIO_AVERAGE_POPULARITY: 5.2662654, RATIO_NOVELTY: 0.2170591, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'UserKNNCF_weight': 0.851417711613182, 'Hybrid_weight': 0.14015483644132323} - results: PRECISION: 0.0358165, PRECISION_RECALL_MIN_DEN: 0.0845995, RECALL: 0.0830137, MAP: 0.0167586, MAP_MIN_DEN: 0.0391449, MRR: 0.1300142, NDCG: 0.0721169, F1: 0.0500422, HIT_RATE: 0.2743612, ARHR_ALL_HITS: 0.1472008, NOVELTY: 0.0035610, AVERAGE_POPULARITY: 0.2548797, DIVERSITY_MEAN_INTER_LIST: 0.8966829, DIVERSITY_HERFINDAHL: 0.9896660, COVERAGE_ITEM: 0.0892091, COVERAGE_ITEM_HIT: 0.0294980, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2555911, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0080553, SHANNON_ENTROPY: 7.8980814, RATIO_DIVERSITY_HERFINDAHL: 0.9899924, RATIO_DIVERSITY_GINI: 0.0180391, RATIO_SHANNON_ENTROPY: 0.5852351, RATIO_AVERAGE_POPULARITY: 5.0206086, RATIO_NOVELTY: 0.2195668, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'UserKNNCF_weight': 0.24149847532614405, 'Hybrid_weight': 0.33497875235522706} - results: PRECISION: 0.0391970, PRECISION_RECALL_MIN_DEN: 0.0911968, RECALL: 0.0893835, MAP: 0.0186955, MAP_MIN_DEN: 0.0428963, MRR: 0.1408077, NDCG: 0.0784277, F1: 0.0544961, HIT_RATE: 0.2913282, ARHR_ALL_HITS: 0.1617114, NOVELTY: 0.0037505, AVERAGE_POPULARITY: 0.2026592, DIVERSITY_MEAN_INTER_LIST: 0.9398369, DIVERSITY_HERFINDAHL: 0.9939813, COVERAGE_ITEM: 0.1638301, COVERAGE_ITEM_HIT: 0.0418693, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2713973, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0166530, SHANNON_ENTROPY: 8.8408083, RATIO_DIVERSITY_HERFINDAHL: 0.9943091, RATIO_DIVERSITY_GINI: 0.0372932, RATIO_SHANNON_ENTROPY: 0.6550896, RATIO_AVERAGE_POPULARITY: 3.9919722, RATIO_NOVELTY: 0.2312498, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'UserKNNCF_weight': 0.24505899356683353, 'Hybrid_weight': 0.04984669319464409} - results: PRECISION: 0.0361208, PRECISION_RECALL_MIN_DEN: 0.0853745, RECALL: 0.0837712, MAP: 0.0169221, MAP_MIN_DEN: 0.0395512, MRR: 0.1311182, NDCG: 0.0727870, F1: 0.0504768, HIT_RATE: 0.2763209, ARHR_ALL_HITS: 0.1485319, NOVELTY: 0.0035734, AVERAGE_POPULARITY: 0.2511776, DIVERSITY_MEAN_INTER_LIST: 0.9004459, DIVERSITY_HERFINDAHL: 0.9900423, COVERAGE_ITEM: 0.0934997, COVERAGE_ITEM_HIT: 0.0303919, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2574167, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0084926, SHANNON_ENTROPY: 7.9654143, RATIO_DIVERSITY_HERFINDAHL: 0.9903688, RATIO_DIVERSITY_GINI: 0.0190186, RATIO_SHANNON_ENTROPY: 0.5902243, RATIO_AVERAGE_POPULARITY: 4.9476849, RATIO_NOVELTY: 0.2203327, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'UserKNNCF_weight': 0.17407609292114992, 'Hybrid_weight': 0.46929163309266986} - results: PRECISION: 0.0396354, PRECISION_RECALL_MIN_DEN: 0.0917906, RECALL: 0.0899021, MAP: 0.0189798, MAP_MIN_DEN: 0.0433070, MRR: 0.1417616, NDCG: 0.0790640, F1: 0.0550158, HIT_RATE: 0.2922307, ARHR_ALL_HITS: 0.1634433, NOVELTY: 0.0037953, AVERAGE_POPULARITY: 0.1914027, DIVERSITY_MEAN_INTER_LIST: 0.9470350, DIVERSITY_HERFINDAHL: 0.9947011, COVERAGE_ITEM: 0.1757366, COVERAGE_ITEM_HIT: 0.0457308, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2722381, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0191115, SHANNON_ENTROPY: 9.0432382, RATIO_DIVERSITY_HERFINDAHL: 0.9950291, RATIO_DIVERSITY_GINI: 0.0427987, RATIO_SHANNON_ENTROPY: 0.6700893, RATIO_AVERAGE_POPULARITY: 3.7702421, RATIO_NOVELTY: 0.2340094, 
SearchBayesianSkopt: New best config found. Config 27: {'UserKNNCF_weight': 0.057103939463445955, 'Hybrid_weight': 0.719639924715417} - results: PRECISION: 0.0401563, PRECISION_RECALL_MIN_DEN: 0.0925105, RECALL: 0.0905814, MAP: 0.0192463, MAP_MIN_DEN: 0.0438070, MRR: 0.1427596, NDCG: 0.0798129, F1: 0.0556444, HIT_RATE: 0.2942420, ARHR_ALL_HITS: 0.1651055, NOVELTY: 0.0038422, AVERAGE_POPULARITY: 0.1799155, DIVERSITY_MEAN_INTER_LIST: 0.9537873, DIVERSITY_HERFINDAHL: 0.9953763, COVERAGE_ITEM: 0.1835312, COVERAGE_ITEM_HIT: 0.0490203, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2741118, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0217089, SHANNON_ENTROPY: 9.2466558, RATIO_DIVERSITY_HERFINDAHL: 0.9957045, RATIO_DIVERSITY_GINI: 0.0486155, RATIO_SHANNON_ENTROPY: 0.6851622, RATIO_AVERAGE_POPULARITY: 3.5439663, RATIO_NOVELTY: 0.2369045, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'UserKNNCF_weight': 0.12476583235129671, 'Hybrid_weight': 0.11546978107879738} - results: PRECISION: 0.0387509, PRECISION_RECALL_MIN_DEN: 0.0906850, RECALL: 0.0889271, MAP: 0.0184064, MAP_MIN_DEN: 0.0425360, MRR: 0.1394794, NDCG: 0.0777793, F1: 0.0539796, HIT_RATE: 0.2898584, ARHR_ALL_HITS: 0.1597318, NOVELTY: 0.0037128, AVERAGE_POPULARITY: 0.2124321, DIVERSITY_MEAN_INTER_LIST: 0.9330545, DIVERSITY_HERFINDAHL: 0.9933030, COVERAGE_ITEM: 0.1500286, COVERAGE_ITEM_HIT: 0.0391161, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2700281, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0146506, SHANNON_ENTROPY: 8.6640597, RATIO_DIVERSITY_HERFINDAHL: 0.9936306, RATIO_DIVERSITY_GINI: 0.0328090, RATIO_SHANNON_ENTROPY: 0.6419928, RATIO_AVERAGE_POPULARITY: 4.1844777, RATIO_NOVELTY: 0.2289236, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'UserKNNCF_weight': 0.4776249469593663, 'Hybrid_weight': 0.5533571181444675} - results: PRECISION: 0.0390140, PRECISION_RECALL_MIN_DEN: 0.0910429, RECALL: 0.0892503, MAP: 0.0185550, MAP_MIN_DEN: 0.0426835, MRR: 0.1399403, NDCG: 0.0780915, F1: 0.0542943, HIT_RATE: 0.2905547, ARHR_ALL_HITS: 0.1606231, NOVELTY: 0.0037345, AVERAGE_POPULARITY: 0.2068755, DIVERSITY_MEAN_INTER_LIST: 0.9369574, DIVERSITY_HERFINDAHL: 0.9936933, COVERAGE_ITEM: 0.1577875, COVERAGE_ITEM_HIT: 0.0406536, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2706767, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0157959, SHANNON_ENTROPY: 8.7662488, RATIO_DIVERSITY_HERFINDAHL: 0.9940210, RATIO_DIVERSITY_GINI: 0.0353737, RATIO_SHANNON_ENTROPY: 0.6495649, RATIO_AVERAGE_POPULARITY: 4.0750230, RATIO_NOVELTY: 0.2302607, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'UserKNNCF_weight': 0.10135501629247037, 'Hybrid_weight': 0.839261314295787} - results: PRECISION: 0.0401331, PRECISION_RECALL_MIN_DEN: 0.0925725, RECALL: 0.0906451, MAP: 0.0192310, MAP_MIN_DEN: 0.0437790, MRR: 0.1427686, NDCG: 0.0797988, F1: 0.0556341, HIT_RATE: 0.2941389, ARHR_ALL_HITS: 0.1650555, NOVELTY: 0.0038347, AVERAGE_POPULARITY: 0.1817007, DIVERSITY_MEAN_INTER_LIST: 0.9527734, DIVERSITY_HERFINDAHL: 0.9952749, COVERAGE_ITEM: 0.1821367, COVERAGE_ITEM_HIT: 0.0483767, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2740157, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0212874, SHANNON_ENTROPY: 9.2147530, RATIO_DIVERSITY_HERFINDAHL: 0.9956031, RATIO_DIVERSITY_GINI: 0.0476716, RATIO_SHANNON_ENTROPY: 0.6827983, RATIO_AVERAGE_POPULARITY: 3.5791327, RATIO_NOVELTY: 0.2364432, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'UserKNNCF_weight': 0.05503923603634199, 'Hybrid_weight': 0.23532155095010793} - results: PRECISION: 0.0398417, PRECISION_RECALL_MIN_DEN: 0.0920622, RECALL: 0.0901585, MAP: 0.0191118, MAP_MIN_DEN: 0.0435537, MRR: 0.1422348, NDCG: 0.0794021, F1: 0.0552625, HIT_RATE: 0.2929012, ARHR_ALL_HITS: 0.1642740, NOVELTY: 0.0038157, AVERAGE_POPULARITY: 0.1863237, DIVERSITY_MEAN_INTER_LIST: 0.9501009, DIVERSITY_HERFINDAHL: 0.9950076, COVERAGE_ITEM: 0.1793478, COVERAGE_ITEM_HIT: 0.0470895, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2728627, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0202355, SHANNON_ENTROPY: 9.1331974, RATIO_DIVERSITY_HERFINDAHL: 0.9953358, RATIO_DIVERSITY_GINI: 0.0453159, RATIO_SHANNON_ENTROPY: 0.6767552, RATIO_AVERAGE_POPULARITY: 3.6701947, RATIO_NOVELTY: 0.2352728, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'UserKNNCF_weight': 0.0970199665585301, 'Hybrid_weight': 0.040571975866058436} - results: PRECISION: 0.0374616, PRECISION_RECALL_MIN_DEN: 0.0882339, RECALL: 0.0865586, MAP: 0.0176314, MAP_MIN_DEN: 0.0411686, MRR: 0.1352185, NDCG: 0.0754090, F1: 0.0522919, HIT_RATE: 0.2833862, ARHR_ALL_HITS: 0.1539407, NOVELTY: 0.0036317, AVERAGE_POPULARITY: 0.2345166, DIVERSITY_MEAN_INTER_LIST: 0.9157254, DIVERSITY_HERFINDAHL: 0.9915702, COVERAGE_ITEM: 0.1171696, COVERAGE_ITEM_HIT: 0.0339316, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2639987, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0108133, SHANNON_ENTROPY: 8.2682023, RATIO_DIVERSITY_HERFINDAHL: 0.9918972, RATIO_DIVERSITY_GINI: 0.0242156, RATIO_SHANNON_ENTROPY: 0.6126604, RATIO_AVERAGE_POPULARITY: 4.6194976, RATIO_NOVELTY: 0.2239249, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'UserKNNCF_weight': 0.9287568940721095, 'Hybrid_weight': 0.48299472500544727} - results: PRECISION: 0.0377943, PRECISION_RECALL_MIN_DEN: 0.0889924, RECALL: 0.0872983, MAP: 0.0178245, MAP_MIN_DEN: 0.0414933, MRR: 0.1363290, NDCG: 0.0760316, F1: 0.0527510, HIT_RATE: 0.2853201, ARHR_ALL_HITS: 0.1554236, NOVELTY: 0.0036531, AVERAGE_POPULARITY: 0.2285666, DIVERSITY_MEAN_INTER_LIST: 0.9207046, DIVERSITY_HERFINDAHL: 0.9920681, COVERAGE_ITEM: 0.1268950, COVERAGE_ITEM_HIT: 0.0353618, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2658003, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0117710, SHANNON_ENTROPY: 8.3757266, RATIO_DIVERSITY_HERFINDAHL: 0.9923953, RATIO_DIVERSITY_GINI: 0.0263603, RATIO_SHANNON_ENTROPY: 0.6206278, RATIO_AVERAGE_POPULARITY: 4.5022947, RATIO_NOVELTY: 0.2252430, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'UserKNNCF_weight': 0.5841081981321709, 'Hybrid_weight': 0.761326268219528} - results: PRECISION: 0.0391042, PRECISION_RECALL_MIN_DEN: 0.0910910, RECALL: 0.0892914, MAP: 0.0186342, MAP_MIN_DEN: 0.0427837, MRR: 0.1403831, NDCG: 0.0782556, F1: 0.0543892, HIT_RATE: 0.2908899, ARHR_ALL_HITS: 0.1612133, NOVELTY: 0.0037452, AVERAGE_POPULARITY: 0.2040256, DIVERSITY_MEAN_INTER_LIST: 0.9389107, DIVERSITY_HERFINDAHL: 0.9938887, COVERAGE_ITEM: 0.1615418, COVERAGE_ITEM_HIT: 0.0414402, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2709890, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0163631, SHANNON_ENTROPY: 8.8161423, RATIO_DIVERSITY_HERFINDAHL: 0.9942164, RATIO_DIVERSITY_GINI: 0.0366438, RATIO_SHANNON_ENTROPY: 0.6532619, RATIO_AVERAGE_POPULARITY: 4.0188872, RATIO_NOVELTY: 0.2309231, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'UserKNNCF_weight': 0.11029876056841295, 'Hybrid_weight': 0.8387571226538134} - results: PRECISION: 0.0401150, PRECISION_RECALL_MIN_DEN: 0.0925110, RECALL: 0.0905864, MAP: 0.0192194, MAP_MIN_DEN: 0.0437437, MRR: 0.1426663, NDCG: 0.0797480, F1: 0.0556057, HIT_RATE: 0.2939842, ARHR_ALL_HITS: 0.1649516, NOVELTY: 0.0038329, AVERAGE_POPULARITY: 0.1821432, DIVERSITY_MEAN_INTER_LIST: 0.9525166, DIVERSITY_HERFINDAHL: 0.9952492, COVERAGE_ITEM: 0.1817077, COVERAGE_ITEM_HIT: 0.0483052, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2738716, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0211808, SHANNON_ENTROPY: 9.2068179, RATIO_DIVERSITY_HERFINDAHL: 0.9955774, RATIO_DIVERSITY_GINI: 0.0474327, RATIO_SHANNON_ENTROPY: 0.6822103, RATIO_AVERAGE_POPULARITY: 3.5878481, RATIO_NOVELTY: 0.2363329, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'UserKNNCF_weight': 0.962372664717244, 'Hybrid_weight': 0.7442851329025567} - results: PRECISION: 0.0385395, PRECISION_RECALL_MIN_DEN: 0.0902095, RECALL: 0.0884607, MAP: 0.0182390, MAP_MIN_DEN: 0.0422593, MRR: 0.1384237, NDCG: 0.0772945, F1: 0.0536886, HIT_RATE: 0.2886465, ARHR_ALL_HITS: 0.1583933, NOVELTY: 0.0036944, AVERAGE_POPULARITY: 0.2173313, DIVERSITY_MEAN_INTER_LIST: 0.9294652, DIVERSITY_HERFINDAHL: 0.9929441, COVERAGE_ITEM: 0.1427703, COVERAGE_ITEM_HIT: 0.0379720, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2688991, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0137185, SHANNON_ENTROPY: 8.5764636, RATIO_DIVERSITY_HERFINDAHL: 0.9932716, RATIO_DIVERSITY_GINI: 0.0307215, RATIO_SHANNON_ENTROPY: 0.6355021, RATIO_AVERAGE_POPULARITY: 4.2809811, RATIO_NOVELTY: 0.2277905, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'UserKNNCF_weight': 0.63100790261057, 'Hybrid_weight': 0.9023214249627823} - results: PRECISION: 0.0392383, PRECISION_RECALL_MIN_DEN: 0.0913218, RECALL: 0.0895054, MAP: 0.0187109, MAP_MIN_DEN: 0.0429339, MRR: 0.1408736, NDCG: 0.0784987, F1: 0.0545586, HIT_RATE: 0.2915345, ARHR_ALL_HITS: 0.1618151, NOVELTY: 0.0037531, AVERAGE_POPULARITY: 0.2019808, DIVERSITY_MEAN_INTER_LIST: 0.9402921, DIVERSITY_HERFINDAHL: 0.9940268, COVERAGE_ITEM: 0.1649027, COVERAGE_ITEM_HIT: 0.0421553, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2715895, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0167990, SHANNON_ENTROPY: 8.8530077, RATIO_DIVERSITY_HERFINDAHL: 0.9943546, RATIO_DIVERSITY_GINI: 0.0376201, RATIO_SHANNON_ENTROPY: 0.6559936, RATIO_AVERAGE_POPULARITY: 3.9786076, RATIO_NOVELTY: 0.2314111, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'UserKNNCF_weight': 0.7234795223472474, 'Hybrid_weight': 0.6028368400510299} - results: PRECISION: 0.0386375, PRECISION_RECALL_MIN_DEN: 0.0904908, RECALL: 0.0887393, MAP: 0.0183074, MAP_MIN_DEN: 0.0423611, MRR: 0.1388911, NDCG: 0.0775120, F1: 0.0538350, HIT_RATE: 0.2892138, ARHR_ALL_HITS: 0.1589658, NOVELTY: 0.0037022, AVERAGE_POPULARITY: 0.2152132, DIVERSITY_MEAN_INTER_LIST: 0.9310350, DIVERSITY_HERFINDAHL: 0.9931011, COVERAGE_ITEM: 0.1458453, COVERAGE_ITEM_HIT: 0.0384725, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2694276, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0141072, SHANNON_ENTROPY: 8.6136168, RATIO_DIVERSITY_HERFINDAHL: 0.9934286, RATIO_DIVERSITY_GINI: 0.0315920, RATIO_SHANNON_ENTROPY: 0.6382551, RATIO_AVERAGE_POPULARITY: 4.2392604, RATIO_NOVELTY: 0.2282698, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'UserKNNCF_weight': 0.1831292414424283, 'Hybrid_weight': 0.7192292427062915} - results: PRECISION: 0.0398365, PRECISION_RECALL_MIN_DEN: 0.0920886, RECALL: 0.0901895, MAP: 0.0191005, MAP_MIN_DEN: 0.0435526, MRR: 0.1422220, NDCG: 0.0794046, F1: 0.0552633, HIT_RATE: 0.2929012, ARHR_ALL_HITS: 0.1642233, NOVELTY: 0.0038126, AVERAGE_POPULARITY: 0.1871210, DIVERSITY_MEAN_INTER_LIST: 0.9496260, DIVERSITY_HERFINDAHL: 0.9949602, COVERAGE_ITEM: 0.1792763, COVERAGE_ITEM_HIT: 0.0468035, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2728627, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0200701, SHANNON_ENTROPY: 9.1194667, RATIO_DIVERSITY_HERFINDAHL: 0.9952883, RATIO_DIVERSITY_GINI: 0.0449455, RATIO_SHANNON_ENTROPY: 0.6757377, RATIO_AVERAGE_POPULARITY: 3.6859004, RATIO_NOVELTY: 0.2350763, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'UserKNNCF_weight': 0.45674101250944754, 'Hybrid_weight': 0.5424054770899243} - results: PRECISION: 0.0390268, PRECISION_RECALL_MIN_DEN: 0.0910403, RECALL: 0.0892439, MAP: 0.0185729, MAP_MIN_DEN: 0.0427088, MRR: 0.1400186, NDCG: 0.0781203, F1: 0.0543056, HIT_RATE: 0.2905547, ARHR_ALL_HITS: 0.1607416, NOVELTY: 0.0037368, AVERAGE_POPULARITY: 0.2062802, DIVERSITY_MEAN_INTER_LIST: 0.9373717, DIVERSITY_HERFINDAHL: 0.9937348, COVERAGE_ITEM: 0.1586814, COVERAGE_ITEM_HIT: 0.0409039, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2706767, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0159194, SHANNON_ENTROPY: 8.7771601, RATIO_DIVERSITY_HERFINDAHL: 0.9940625, RATIO_DIVERSITY_GINI: 0.0356503, RATIO_SHANNON_ENTROPY: 0.6503734, RATIO_AVERAGE_POPULARITY: 4.0632970, RATIO_NOVELTY: 0.2304051, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'UserKNNCF_weight': 0.6792424061719703, 'Hybrid_weight': 0.5338378850054492} - results: PRECISION: 0.0385318, PRECISION_RECALL_MIN_DEN: 0.0902289, RECALL: 0.0884819, MAP: 0.0182526, MAP_MIN_DEN: 0.0422747, MRR: 0.1385448, NDCG: 0.0773241, F1: 0.0536850, HIT_RATE: 0.2886207, ARHR_ALL_HITS: 0.1585253, NOVELTY: 0.0036961, AVERAGE_POPULARITY: 0.2168626, DIVERSITY_MEAN_INTER_LIST: 0.9298185, DIVERSITY_HERFINDAHL: 0.9929795, COVERAGE_ITEM: 0.1433781, COVERAGE_ITEM_HIT: 0.0380435, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2688751, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0138023, SHANNON_ENTROPY: 8.5847460, RATIO_DIVERSITY_HERFINDAHL: 0.9933069, RATIO_DIVERSITY_GINI: 0.0309092, RATIO_SHANNON_ENTROPY: 0.6361158, RATIO_AVERAGE_POPULARITY: 4.2717500, RATIO_NOVELTY: 0.2278967, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'UserKNNCF_weight': 0.6907083551319322, 'Hybrid_weight': 0.31585573801620487} - results: PRECISION: 0.0375725, PRECISION_RECALL_MIN_DEN: 0.0885003, RECALL: 0.0868170, MAP: 0.0177035, MAP_MIN_DEN: 0.0412839, MRR: 0.1356144, NDCG: 0.0756242, F1: 0.0524471, HIT_RATE: 0.2839019, ARHR_ALL_HITS: 0.1544789, NOVELTY: 0.0036403, AVERAGE_POPULARITY: 0.2321248, DIVERSITY_MEAN_INTER_LIST: 0.9177631, DIVERSITY_HERFINDAHL: 0.9917739, COVERAGE_ITEM: 0.1212815, COVERAGE_ITEM_HIT: 0.0345752, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2644791, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0112002, SHANNON_ENTROPY: 8.3121774, RATIO_DIVERSITY_HERFINDAHL: 0.9921010, RATIO_DIVERSITY_GINI: 0.0250821, RATIO_SHANNON_ENTROPY: 0.6159189, RATIO_AVERAGE_POPULARITY: 4.5723833, RATIO_NOVELTY: 0.2244574, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'UserKNNCF_weight': 0.820857411834293, 'Hybrid_weight': 0.5101599149204392} - results: PRECISION: 0.0382146, PRECISION_RECALL_MIN_DEN: 0.0896957, RECALL: 0.0879697, MAP: 0.0180150, MAP_MIN_DEN: 0.0418610, MRR: 0.1373117, NDCG: 0.0766812, F1: 0.0532828, HIT_RATE: 0.2874346, ARHR_ALL_HITS: 0.1568212, NOVELTY: 0.0036717, AVERAGE_POPULARITY: 0.2234733, DIVERSITY_MEAN_INTER_LIST: 0.9247548, DIVERSITY_HERFINDAHL: 0.9924731, COVERAGE_ITEM: 0.1333667, COVERAGE_ITEM_HIT: 0.0364703, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9315862, COVERAGE_USER_HIT: 0.2677701, USERS_IN_GT: 0.9315862, DIVERSITY_GINI: 0.0126161, SHANNON_ENTROPY: 8.4660946, RATIO_DIVERSITY_HERFINDAHL: 0.9928004, RATIO_DIVERSITY_GINI: 0.0282529, RATIO_SHANNON_ENTROPY: 0.6273239, RATIO_AVERAGE_POPULARITY: 4.4019662, RATIO_NOVELTY: 0.2263888, 
